annee,pays,sport 1,sport 2,sport 3,,,sport,sexe
1920,Anvers,Eau,Natation,Plongeon,1,2,Plongeon de haut vol individuel,H
1920,Anvers,Eau,Natation,Plongeon,1,2,Tremplin 3 m,F
1920,Anvers,Eau,Natation,Plongeon,1,2,Tremplin 3 m,H
1920,Anvers,Collectif,Rugby,Rugby à XV,7,29,Rugby à XV,H
1920,Anvers,Equitation,Equitation,Equitation - complet,9,14,Individuel,M
1920,Anvers,Equitation,Equitation,Equitation - complet,9,14,Par équipes,M
1920,Anvers,Equitation,Equitation,Equitation - dressage,9,14,Individuel,M
1920,Anvers,Equitation,Equitation,Equitation - obstacle,9,14,Individuel,M
1920,Anvers,Equitation,Equitation,Equitation - obstacle,9,14,Par équipes,M
1920,Anvers,Equitation,Equitation,Equitation - voltige,9,14,Individuel,M
1920,Anvers,Equitation,Equitation,Equitation - voltige,9,14,Par équipes,M
1920,Anvers,Raquette,Tennis,Tennis,10,15,Double,F
1920,Anvers,Raquette,Tennis,Tennis,10,15,Double,H
1920,Anvers,Raquette,Tennis,Tennis,10,15,Double,M
1920,Anvers,Raquette,Tennis,Tennis,10,15,Simple,F
1920,Anvers,Raquette,Tennis,Tennis,10,15,Simple,H
1920,Anvers,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup double individuel,H
1920,Anvers,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup double par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup simple individuel,H
1920,Anvers,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup simple par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,25 m pistolet feu rapide (60 coups),H
1920,Anvers,Adresse,Tir,Tir,5,5,300 + 600 m rifle libre couché par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,300 m rifle libre 3 positions,H
1920,Anvers,Adresse,Tir,Tir,5,5,300 m rifle libre couché par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,300 m rifle libre debout par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,30 m pistolet d'ordonnance par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,50 m petite carabine debout individuel,H
1920,Anvers,Adresse,Tir,Tir,5,5,50 m petite carabine par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,50 m pistolet (60 coups),H
1920,Anvers,Adresse,Tir,Tir,5,5,50 m pistolet d'ordonnance par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,600 m rifle libre par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,600 m rifle libre couché,H
1920,Anvers,Adresse,Tir,Tir,5,5,Fosse olympique (125 cibles),H
1920,Anvers,Adresse,Tir,Tir,5,5,Rifle d'ordonnance 300 m couché,H
1920,Anvers,Adresse,Tir,Tir,5,5,Rifle d'ordonnance 300 m debout,H
1920,Anvers,Adresse,Tir,Tir,5,5,Rifle libre par équipes,H
1920,Anvers,Adresse,Tir,Tir,5,5,Tir aux pigeons d'argile par équipes,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir à la perche grands oiseaux,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir à la perche grands oiseaux par équipes,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir à la perche petits oiseaux par équipes,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir à la perche petits oiseaux,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir au berceau 28 m par équipes,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir au berceau 33 m par équipes,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir au berceau 50 m par équipes,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir au berceau 28 m,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir au berceau 33 m,H
1920,Anvers,Adresse,Tir à l'arc,Tir à l'arc,5,17,Tir au berceau 50 m,H
1920,Anvers,Eau,Voile,Voile,1,12,10 m (jauge ancienne 1907),M
1920,Anvers,Eau,Voile,Voile,1,12,10 m (jauge ancienne 1919),M
1920,Anvers,Eau,Voile,Voile,1,12,12 foot dériveur,M
1920,Anvers,Eau,Voile,Voile,1,12,12 m (jauge ancienne 1907),M
1920,Anvers,Eau,Voile,Voile,1,12,12 m (jauge ancienne 1919),M
1920,Anvers,Eau,Voile,Voile,1,12,18 foot dériveur,M
1920,Anvers,Eau,Voile,Voile,1,12,30 m sq,M
1920,Anvers,Eau,Voile,Voile,1,12,40 m sq,M
1920,Anvers,Eau,Voile,Voile,1,12,"6,5 m (jauge ancienne 1919)",M
1920,Anvers,Eau,Voile,Voile,1,12,6 m (jauge ancienne 1907),M
1920,Anvers,Eau,Voile,Voile,1,12,6 m (jauge ancienne 1919),H
1920,Anvers,Eau,Voile,Voile,1,12,7 m,M
1920,Anvers,Eau,Voile,Voile,1,12,8 m (jauge ancienne 1907),M
1920,Anvers,Eau,Voile,Voile,1,12,8 m (jauge ancienne 1919),H
1920,Anvers,Equitation,Polo,Polo,9,32,Polo,H
1920,Anvers,Collectif,Tir à la corde,Tir à la corde,7,31,Tir à la corde,H
1920,Anvers,Eau,Water-polo,Water-polo,1,22,Water-polo,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,10 000 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,10 000 m marche,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,100 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,110 m haies,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,1 500 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,200 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,3 000 m par équipes,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,400 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,5 000 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,800 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Cross-country individuel,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Cross-country par équipes,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Décathlon,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Disque à deux mains,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Disque,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Javelot à deux mains,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Javelot,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Marathon,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Marteau,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Pentathlon,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Poids à deux mains,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Poids,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 100 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 400 m,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Saut à la perche,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en hauteur,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en hauteur sans élan,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en longueur,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en longueur sans élan,H
1912,Stockholm,Athlétisme,Athlétisme,Athlétisme,3,1,Triple saut,H
1912,Stockholm,Eau,Aviron,Aviron,1,6,Huit en pointe avec barreur (8+),H
1912,Stockholm,Eau,Aviron,Aviron,1,6,Quatre en couple avec barreur (4x),H
1912,Stockholm,Eau,Aviron,Aviron,1,6,Quatre en pointe avec barreur,H
1912,Stockholm,Eau,Aviron,Aviron,1,6,Un rameur - skiff (1x),H
1912,Stockholm,Cyclisme,Cyclisme,Cyclisme sur route,6,8,Contre-la-montre individuel,H
1912,Stockholm,Cyclisme,Cyclisme,Cyclisme sur route,6,8,Contre-la-montre par équipes,H
1912,Stockholm,Combat,Escrime,Escrime,2,11,Epée individuel,H
1912,Stockholm,Combat,Escrime,Escrime,2,11,Epée par équipes,H
1912,Stockholm,Combat,Escrime,Escrime,2,11,Fleuret individuel,H
1912,Stockholm,Combat,Escrime,Escrime,2,11,Sabre individuel,H
1912,Stockholm,Combat,Escrime,Escrime,2,11,Sabre par équipes,H
1912,Stockholm,Collectif,Football,Football,7,23,Football,H
1912,Stockholm,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Compétition par équipes,H
1912,Stockholm,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Concours multiple individuel,H
1912,Stockholm,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Système libre par équipes,H
1912,Stockholm,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Système suédois par équipes,H
1912,Stockholm,Combat,Lutte,Lutte gréco-romaine,2,4,Moins de 60 kg (poids plume),H
1912,Stockholm,Combat,Lutte,Lutte gréco-romaine,2,4,"Plus de 82,5kg (poids superlourd)",H
1912,Stockholm,Combat,Lutte,Lutte gréco-romaine,2,4,"60-67,5 kg (poids léger)",H
1912,Stockholm,Combat,Lutte,Lutte gréco-romaine,2,4,"67,5-75 kg (poids moyen)",H
1912,Stockholm,Combat,Lutte,Lutte gréco-romaine,2,4,"75-82,5 kg (poids mi-lourd)",H
1912,Stockholm,Eau,Natation,Natation,1,2,100 m dos,H
1912,Stockholm,Eau,Natation,Natation,1,2,100 m nage libre,F
1912,Stockholm,Eau,Natation,Natation,1,2,100 m nage libre,H
1912,Stockholm,Eau,Natation,Natation,1,2,1 500 m nage libre,H
1912,Stockholm,Eau,Natation,Natation,1,2,200 m brasse,H
1912,Stockholm,Eau,Natation,Natation,1,2,400 m brasse,H
1912,Stockholm,Eau,Natation,Natation,1,2,400 m nage libre,H
1912,Stockholm,Eau,Natation,Natation,1,2,Relais 4 × 100 m nage libre,F
1912,Stockholm,Eau,Natation,Natation,1,2,Relais 4 × 200 m nage libre,H
1912,Stockholm,Complet,Pentathlon,Pentathlon,11,18,Individuel,H
1912,Stockholm,Eau,Natation,Plongeon,1,2,Haut vol 10 m,F
1912,Stockholm,Eau,Natation,Plongeon,1,2,Haut vol 10 m,H
1912,Stockholm,Eau,Natation,Plongeon,1,2,Plongeon de haut vol individuel,H
1912,Stockholm,Eau,Natation,Plongeon,1,2,Tremplin 3 m,H
1912,Stockholm,Equitation,Equitation,Equitation - complet,9,14,Individuel,M
1912,Stockholm,Equitation,Equitation,Equitation - complet,9,14,Par équipes,M
1912,Stockholm,Equitation,Equitation,Equitation - dressage,9,14,Individuel,M
1912,Stockholm,Equitation,Equitation,Equitation - obstacle,9,14,Individuel,M
1912,Stockholm,Equitation,Equitation,Equitation - obstacle,9,14,Par équipes,M
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Double,H
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Double,M
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Simple,F
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Simple,H
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Sur courts couverts double,H
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Sur courts couverts double,M
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Sur courts couverts simple,F
1912,Stockholm,Raquette,Tennis,Tennis,10,15,Sur courts couverts simple,H
1912,Stockholm,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup double individuel,H
1912,Stockholm,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup simple individuel,H
1912,Stockholm,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup simple par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,25 m petite carabine par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,25 m petite rifle,H
1912,Stockholm,Adresse,Tir,Tir,5,5,25 m pistolet feu rapide (60 coups),H
1912,Stockholm,Adresse,Tir,Tir,5,5,300 m rifle libre 3 positions,H
1912,Stockholm,Adresse,Tir,Tir,5,5,30 m pistolet d'ordonnance par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,50 m petite carabine par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,50 m pistolet (60 coups),H
1912,Stockholm,Adresse,Tir,Tir,5,5,50 m pistolet d'ordonnance par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,50 m rifle couché (60 coups),H
1912,Stockholm,Adresse,Tir,Tir,5,5,600 m rifle libre,H
1912,Stockholm,Adresse,Tir,Tir,5,5,Fosse olympique (125 cibles),H
1912,Stockholm,Adresse,Tir,Tir,5,5,Rifle d'ordonnance 300 m 3 positions,H
1912,Stockholm,Adresse,Tir,Tir,5,5,Rifle libre par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,Rifle par équipes,H
1912,Stockholm,Adresse,Tir,Tir,5,5,Tir aux pigeons d'argile par équipes,H
1912,Stockholm,Eau,Voile,Voile,1,12,10 m,M
1912,Stockholm,Eau,Voile,Voile,1,12,12 m,M
1912,Stockholm,Eau,Voile,Voile,1,12,6 m,M
1912,Stockholm,Eau,Voile,Voile,1,12,8 m,M
1912,Stockholm,Collectif,Tir à la corde,Tir à la corde,7,31,Tir à la corde,H
1912,Stockholm,Eau,Water-polo,Water-polo,1,22,Water-polo,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,100 m,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,10 miles marche (16 093 m),H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,110 m haies,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,1 500 m,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,200 m,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,3 200 m steeplechase,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,3 500 m marche,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,3 miles par équipes (4 828 m),H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,400 m haies,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,400 m,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,5 miles (8 047 m),H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,800 m,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Disque,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Disque style grec,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Javelot,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Javelot style libre,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Marathon,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Marteau,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Poids,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Relais 4 × 400 m,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Saut à la perche,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en hauteur,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en hauteur sans élan,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en longueur,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Saut en longueur sans élan,H
1908,Londres,Athlétisme,Athlétisme,Athlétisme,3,1,Triple saut,H
1908,Londres,Eau,Aviron,Aviron,1,6,Deux en pointe sans barreur (2-),H
1908,Londres,Eau,Aviron,Aviron,1,6,Huit en pointe avec barreur (8+),H
1908,Londres,Eau,Aviron,Aviron,1,6,Quatre en pointe sans barreur,H
1908,Londres,Eau,Aviron,Aviron,1,6,Un rameur - skiff (1x),H
1908,Londres,Combat,Boxe,Boxe,2,7,"Moins de 52,62 kg (poids coq)",H
1908,Londres,Combat,Boxe,Boxe,2,7,"71,67 kg (poids lourd)",H
1908,Londres,Combat,Boxe,Boxe,2,7,"52,62,57,15 kg (poids plume)",H
1908,Londres,Combat,Boxe,Boxe,2,7,"57,15-63,5 kg (poids léger)",H
1908,Londres,Combat,Boxe,Boxe,2,7,"63,5-71,67 kg (poids moyen)",H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,100 km,H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,1980 y poursuite par équipes,H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,1 km contre-la-montre,H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,2 000 m tandem,H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,20 km,H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,5 000 m,H
1908,Londres,Cyclisme,Cyclisme,Cyclisme sur piste,6,8,"Un tour de piste 660 y (603,49 m)",H
1908,Londres,Combat,Escrime,Escrime,2,11,Epée individuel,H
1908,Londres,Combat,Escrime,Escrime,2,11,Epée par équipes,H
1908,Londres,Combat,Escrime,Escrime,2,11,Sabre individuel,H
1908,Londres,Combat,Escrime,Escrime,2,11,Sabre par équipes,H
1908,Londres,Collectif,Football,Football,7,23,Football,H
1908,Londres,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Compétition par équipes,H
1908,Londres,Gymnastique,Gymnastique,Gymnastique artistique,4,3,Concours multiple individuel,H
1908,Londres,Collectif,Hockey,Hockey,7,21,Hockey,H
1908,Londres,Combat,Lutte,Lutte gréco-romaine,2,4,"Moins de 66,6 kg (poids léger)",H
1908,Londres,Combat,Lutte,Lutte gréco-romaine,2,4,Plus de 93 kg (poids superlourd),H
1908,Londres,Combat,Lutte,Lutte gréco-romaine,2,4,"66,6-73 kg (poids moyen)",H
1908,Londres,Combat,Lutte,Lutte gréco-romaine,2,4,73-93 kg (poids mi-lourd),H
1908,Londres,Combat,Lutte,Lutte libre,2,4,Moins de 54 kg (poids coq),H
1908,Londres,Combat,Lutte,Lutte libre,2,4,Plus de 73 kg (poids lourd),H
1908,Londres,Combat,Lutte,Lutte libre,2,4,"54-60,3 kg (poids plume)",H
1908,Londres,Combat,Lutte,Lutte libre,2,4,"60,3-66,6 kg (poids léger)",H
1908,Londres,Combat,Lutte,Lutte libre,2,4,"66,6-73 kg (poids moyen)",H
1908,Londres,Eau,Natation,Natation,1,2,100 m dos,H
1908,Londres,Eau,Natation,Natation,1,2,100 m nage libre,H
1908,Londres,Eau,Natation,Natation,1,2,1 500 m nage libre,H
1908,Londres,Eau,Natation,Natation,1,2,200 m brasse,H
1908,Londres,Eau,Natation,Natation,1,2,400 m nage libre,H
1908,Londres,Eau,Natation,Natation,1,2,Relais 4 × 200 m nage libre,H
1908,Londres,Patinage,Patinage,Patinage artistique,12,28,Couples,M
1908,Londres,Patinage,Patinage,Patinage artistique,12,28,Figures spéciales libres,H
1908,Londres,Patinage,Patinage,Patinage artistique,12,28,Individuel,F
1908,Londres,Patinage,Patinage,Patinage artistique,12,28,Individuel,H
1908,Londres,Eau,Natation,Plongeon,1,2,Haut vol 10 m,H
1908,Londres,Eau,Natation,Plongeon,1,2,Tremplin 3 m,H
1908,Londres,Collectif,Rugby,Rugby à XV,7,29,Rugby à XV,H
1908,Londres,Raquette,Tennis,Tennis,10,15,Double,H
1908,Londres,Raquette,Tennis,Tennis,10,15,Simple,F
1908,Londres,Raquette,Tennis,Tennis,10,15,Simple,H
1908,Londres,Raquette,Tennis,Tennis,10,15,Sur courts couverts double,H
1908,Londres,Raquette,Tennis,Tennis,10,15,Sur courts couverts simple,F
1908,Londres,Raquette,Tennis,Tennis,10,15,Sur courts couverts simple,H
1908,Londres,Adresse,Tir,Tir,5,5,1 000 y rifle libre couché,H
1908,Londres,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup double individuel,H
1908,Londres,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup simple individuel,H
1908,Londres,Adresse,Tir,Tir,5,5,100 m tir au cerf courant coup simple par équipes,H
1908,Londres,Adresse,Tir,Tir,5,5,25 y petite carabine cible mobile,H
1908,Londres,Adresse,Tir,Tir,5,5,25 y petite carabine cible mouvante,H
1908,Londres,Adresse,Tir,Tir,5,5,300 m rifle libre 3 positions,H
1908,Londres,Adresse,Tir,Tir,5,5,50 + 100 y petite carabine par équipes,H
1908,Londres,Adresse,Tir,Tir,5,5,50 m pistolet (60 coups),H
1908,Londres,Adresse,Tir,Tir,5,5,50 m rifle couché (60 coups),H
1908,Londres,Adresse,Tir,Tir,5,5,50 y pistolet d'ordonnance par équipes,H
1908,Londres,Adresse,Tir,Tir,5,5,Fosse olympique (125 cibles),H
1908,Londres,Adresse,Tir,Tir,5,5,Rifle libre par équipes,H
1908,Londres,Adresse,Tir,Tir,5,5,Rifle par équipes,H
1908,Londres,Adresse,Tir,Tir,5,5,Tir aux pigeons d'argile par équipes,H
1908,Londres,Adresse,Tir à l'arc,Tir à l'arc,5,17,Continental style 50 m,H
1908,Londres,Adresse,Tir à l'arc,Tir à l'arc,5,17,National round (60 y - 50 y),F
1908,Londres,Adresse,Tir à l'arc,Tir à l'arc,5,17,York round (100 y - 80 y - 60 y),H
1908,Londres,Eau,Voile,Voile,1,12,12m,M
1908,Londres,Eau,Voile,Voile,1,12,6 m,M
1908,Londres,Eau,Voile,Voile,1,12,7m,M
1908,Londres,Eau,Voile,Voile,1,12,8 m,M
1908,Londres,Raquette,Jeu de paume,Jeu de paume,10,41,Jeu de paume,H
1908,Londres,Eau,Water-polo,Water-polo,1,22,Water-polo,H
1908,Londres,Raquette,Jeu de raquette,Jeu de raquette,10,37,Double,H
1908,Londres,Raquette,Jeu de raquette,Jeu de raquette,10,37,Simple,H
1908,Londres,Collectif,Crosse,Crosse,7,38,Crosse,H
